date,platform,campaign,ad_set,impressions,clicks,spend,conversions,ctr,cpc,audience,geo,device
2023-06-20,Meta Ads,Conversion Boost,Mobile,38714,2830,1163.81,89,7.31,0.41,Interest-Based,IN,Mobile
2023-06-20,Google Ads,Lead Gen,Display,23428,2166,509.45,47,9.25,0.24,Broad,CA,Desktop
2023-06-20,Meta Ads,Lead Gen,Search,39273,374,931.84,50,0.95,2.49,Interest-Based,IN,Tablet
2023-06-20,Google Ads,Retargeting,Display,3258,960,152.51,64,29.47,0.16,Broad,IN,Mobile
2023-06-20,Google Ads,Brand Awareness,Search,15501,2311,1096.31,44,14.91,0.47,Lookalike,US,Desktop
2023-06-21,Google Ads,Retargeting,Carousel,26728,2100,157.44,69,7.86,0.07,Interest-Based,CA,Desktop
2023-06-21,Google Ads,Brand Awareness,Video,21916,1071,1310.59,93,4.89,1.22,Custom,CA,Mobile
2023-06-21,Google Ads,Conversion Boost,Desktop,33302,2684,190.54,5,8.06,0.07,Broad,US,Desktop
2023-06-21,Meta Ads,Conversion Boost,Search,26317,2074,210.96,60,7.88,0.1,Broad,CA,Desktop
2023-06-21,Meta Ads,Brand Awareness,Search,33810,1897,544.07,19,5.61,0.29,Lookalike,CA,Tablet
2023-06-21,Google Ads,Retargeting,Display,26902,1255,1451.17,65,4.67,1.16,Lookalike,IN,Desktop
2023-06-21,Google Ads,Brand Awareness,Video,7686,2199,243.14,90,28.61,0.11,Interest-Based,IN,Mobile
2023-06-21,Google Ads,Lead Gen,Desktop,30113,299,894.31,94,0.99,2.99,Broad,IN,Tablet
2023-06-21,Google Ads,Conversion Boost,Video,2303,1790,916.75,40,77.72,0.51,Interest-Based,AU,Desktop
2023-06-21,Google Ads,Lead Gen,Mobile,23424,2768,407.8,1,11.82,0.15,Interest-Based,IN,Tablet
2023-06-21,Google Ads,Brand Awareness,Display,42207,2749,869.75,90,6.51,0.32,Custom,IN,Mobile
2023-06-21,Google Ads,Retargeting,Video,34335,1919,1234.01,35,5.59,0.64,Lookalike,AU,Desktop
2023-06-21,Google Ads,Retargeting,Display,35121,2177,669.48,40,6.2,0.31,Lookalike,CA,Mobile
2023-06-21,Meta Ads,Lead Gen,Mobile,45124,2721,234.77,12,6.03,0.09,Interest-Based,US,Desktop
2023-06-21,Google Ads,Lead Gen,Display,15213,243,180.89,63,1.6,0.74,Broad,IN,Desktop
2023-06-21,Meta Ads,Brand Awareness,Carousel,11207,1813,1485.35,70,16.18,0.82,Custom,CA,Desktop
2023-06-21,Meta Ads,Brand Awareness,Mobile,15814,1350,663.04,61,8.54,0.49,Broad,IN,Desktop
2023-06-21,Google Ads,Brand Awareness,Desktop,43497,1433,267.33,81,3.29,0.19,Interest-Based,CA,Tablet
2023-06-21,Meta Ads,Conversion Boost,Search,41692,1573,1044.55,4,3.77,0.66,Interest-Based,UK,Mobile
2023-06-21,Google Ads,Brand Awareness,Desktop,21316,1073,424.28,65,5.03,0.4,Broad,AU,Desktop
2023-06-21,Google Ads,Conversion Boost,Mobile,2610,662,624.91,31,25.36,0.94,Lookalike,IN,Desktop
2023-06-21,Google Ads,Retargeting,Video,1620,2652,1131.75,88,163.7,0.43,Lookalike,AU,Tablet
2023-06-21,Meta Ads,Conversion Boost,Video,40866,2492,436.96,38,6.1,0.18,Interest-Based,CA,Mobile
2023-06-21,Google Ads,Retargeting,Desktop,28929,2967,1231.34,45,10.26,0.42,Custom,UK,Desktop
2023-06-21,Google Ads,Brand Awareness,Mobile,36483,293,1327.29,65,0.8,4.53,Interest-Based,UK,Tablet
2023-06-21,Meta Ads,Lead Gen,Desktop,30425,455,236.1,45,1.5,0.52,Custom,IN,Desktop
2023-06-21,Meta Ads,Lead Gen,Video,5017,798,120.62,14,15.91,0.15,Interest-Based,IN,Mobile
2023-06-21,Meta Ads,Retargeting,Video,14867,2335,478.33,75,15.71,0.2,Interest-Based,AU,Desktop
2023-06-21,Google Ads,Lead Gen,Carousel,12932,2298,1194.18,61,17.77,0.52,Interest-Based,UK,Desktop
2023-06-21,Google Ads,Conversion Boost,Video,18107,1491,862.97,84,8.23,0.58,Broad,CA,Tablet
2023-06-21,Meta Ads,Brand Awareness,Video,17470,2800,642.47,87,16.03,0.23,Broad,UK,Desktop
2023-06-21,Meta Ads,Lead Gen,Video,38929,1303,47.57,51,3.35,0.04,Interest-Based,AU,Tablet
2023-06-21,Meta Ads,Conversion Boost,Video,4212,1922,1278.63,57,45.63,0.67,Lookalike,UK,Tablet
2023-06-21,Meta Ads,Retargeting,Video,23694,1996,1161.48,78,8.42,0.58,Custom,IN,Tablet
2023-06-21,Meta Ads,Lead Gen,Carousel,25648,774,1336.14,51,3.02,1.73,Interest-Based,US,Tablet
2023-06-21,Google Ads,Brand Awareness,Video,38133,268,716.77,17,0.7,2.67,Custom,US,Mobile
2023-06-21,Meta Ads,Retargeting,Desktop,41118,1151,349.98,71,2.8,0.3,Custom,IN,Desktop
2023-06-21,Google Ads,Conversion Boost,Display,35736,1977,1219.97,65,5.53,0.62,Broad,UK,Mobile
2023-06-21,Google Ads,Retargeting,Carousel,24376,2983,1139.51,72,12.24,0.38,Broad,AU,Desktop
2023-06-21,Meta Ads,Brand Awareness,Video,18946,2135,1067.14,41,11.27,0.5,Interest-Based,CA,Desktop
2023-06-21,Meta Ads,Brand Awareness,Mobile,4669,1942,77.98,30,41.59,0.04,Interest-Based,US,Tablet
2023-06-21,Google Ads,Retargeting,Video,17588,2802,1384.97,39,15.93,0.49,Lookalike,CA,Mobile
2023-06-21,Meta Ads,Retargeting,Mobile,44848,217,793.35,81,0.48,3.66,Custom,AU,Desktop
2023-06-21,Google Ads,Conversion Boost,Video,17027,2784,508.79,77,16.35,0.18,Lookalike,IN,Mobile
2023-06-21,Meta Ads,Retargeting,Carousel,23872,2897,335.55,95,12.14,0.12,Lookalike,US,Mobile
2023-06-21,Google Ads,Retargeting,Mobile,45471,2256,956.85,34,4.96,0.42,Broad,AU,Desktop
2023-06-21,Google Ads,Lead Gen,Mobile,13573,914,1484.95,32,6.73,1.62,Lookalike,US,Tablet
2023-06-21,Meta Ads,Retargeting,Display,17941,780,291.17,67,4.35,0.37,Broad,UK,Mobile
2023-06-21,Google Ads,Conversion Boost,Mobile,17124,497,815.81,78,2.9,1.64,Custom,US,Tablet
2023-06-21,Meta Ads,Lead Gen,Desktop,12164,141,1091.11,29,1.16,7.74,Lookalike,IN,Tablet
2023-06-22,Meta Ads,Brand Awareness,Search,20305,151,1075.18,11,0.74,7.12,Lookalike,US,Tablet
2023-06-22,Meta Ads,Retargeting,Search,46890,1728,1360.17,85,3.69,0.79,Lookalike,AU,Tablet
2023-06-22,Google Ads,Lead Gen,Mobile,40484,584,980.05,48,1.44,1.68,Lookalike,AU,Mobile
2023-06-22,Google Ads,Retargeting,Display,36693,2433,583.4,41,6.63,0.24,Interest-Based,UK,Desktop
2023-06-22,Meta Ads,Retargeting,Mobile,38776,168,479.03,9,0.43,2.85,Interest-Based,IN,Tablet
2023-06-22,Meta Ads,Brand Awareness,Search,15765,1541,366.52,78,9.77,0.24,Broad,CA,Tablet
2023-06-22,Google Ads,Lead Gen,Desktop,49806,563,1225.59,87,1.13,2.18,Custom,CA,Mobile
2023-06-22,Google Ads,Lead Gen,Mobile,2233,1212,1292.43,71,54.28,1.07,Lookalike,US,Tablet
2023-06-22,Google Ads,Conversion Boost,Mobile,39399,2277,1371.14,4,5.78,0.6,Lookalike,AU,Desktop
2023-06-22,Google Ads,Retargeting,Video,19155,2756,71.04,3,14.39,0.03,Custom,US,Tablet
2023-06-22,Meta Ads,Retargeting,Video,31294,1631,1403.25,49,5.21,0.86,Interest-Based,AU,Tablet
2023-06-22,Google Ads,Brand Awareness,Carousel,46849,888,530.78,96,1.9,0.6,Lookalike,CA,Desktop
2023-06-22,Google Ads,Lead Gen,Carousel,19347,1355,1422.08,50,7.0,1.05,Broad,IN,Desktop
2023-06-22,Google Ads,Retargeting,Video,13218,648,341.87,44,4.9,0.53,Lookalike,IN,Tablet
2023-06-22,Google Ads,Conversion Boost,Mobile,47622,1374,625.91,60,2.89,0.46,Interest-Based,UK,Tablet
2023-06-22,Meta Ads,Retargeting,Desktop,25495,1817,693.64,59,7.13,0.38,Broad,AU,Tablet
2023-06-22,Google Ads,Lead Gen,Mobile,49316,2149,519.0,80,4.36,0.24,Custom,US,Desktop
2023-06-22,Meta Ads,Conversion Boost,Search,14629,1483,550.56,48,10.14,0.37,Interest-Based,US,Mobile
2023-06-22,Meta Ads,Lead Gen,Desktop,30925,1417,1205.3,43,4.58,0.85,Lookalike,IN,Desktop
2023-06-22,Google Ads,Lead Gen,Video,33035,1320,1122.9,21,4.0,0.85,Interest-Based,US,Desktop
2023-06-22,Meta Ads,Conversion Boost,Carousel,15977,2616,1498.42,93,16.37,0.57,Lookalike,US,Tablet
2023-06-22,Google Ads,Retargeting,Desktop,29715,114,1124.23,72,0.38,9.86,Broad,CA,Mobile
2023-06-22,Meta Ads,Lead Gen,Desktop,12334,1774,1335.46,90,14.38,0.75,Lookalike,US,Desktop
2023-06-22,Google Ads,Conversion Boost,Carousel,25401,2922,1329.94,49,11.5,0.46,Interest-Based,AU,Mobile
2023-06-22,Google Ads,Conversion Boost,Display,18388,2172,1076.41,94,11.81,0.5,Custom,IN,Mobile
2023-06-22,Meta Ads,Brand Awareness,Display,7696,1376,678.61,87,17.88,0.49,Interest-Based,UK,Tablet
2023-06-22,Google Ads,Conversion Boost,Mobile,20789,358,267.14,60,1.72,0.75,Lookalike,CA,Desktop
2023-06-22,Google Ads,Brand Awareness,Search,8707,1971,138.01,97,22.64,0.07,Custom,CA,Mobile
2023-06-22,Google Ads,Conversion Boost,Mobile,14366,835,1086.45,41,5.81,1.3,Interest-Based,US,Desktop
2023-06-22,Google Ads,Brand Awareness,Display,38638,1281,159.45,59,3.32,0.12,Custom,US,Desktop
2023-06-22,Google Ads,Conversion Boost,Mobile,20973,197,400.07,21,0.94,2.03,Custom,AU,Desktop
2023-06-22,Meta Ads,Brand Awareness,Carousel,1596,1027,647.71,33,64.35,0.63,Broad,UK,Tablet
2023-06-22,Google Ads,Lead Gen,Mobile,15834,204,166.01,29,1.29,0.81,Custom,IN,Desktop
2023-06-22,Meta Ads,Lead Gen,Carousel,17032,972,290.95,22,5.71,0.3,Interest-Based,UK,Mobile
2023-06-22,Meta Ads,Retargeting,Desktop,46010,1296,1430.65,52,2.82,1.1,Broad,IN,Desktop
2023-06-22,Meta Ads,Lead Gen,Video,21946,535,796.78,85,2.44,1.49,Lookalike,CA,Mobile
2023-06-22,Meta Ads,Retargeting,Video,18288,2960,506.0,29,16.19,0.17,Interest-Based,CA,Desktop
2023-06-22,Meta Ads,Retargeting,Video,12913,2027,358.96,43,15.7,0.18,Broad,AU,Mobile
2023-06-22,Meta Ads,Retargeting,Mobile,49824,1884,835.45,22,3.78,0.44,Broad,AU,Mobile
2023-06-22,Google Ads,Conversion Boost,Video,41323,1469,187.03,23,3.55,0.13,Broad,IN,Desktop
2023-06-22,Meta Ads,Lead Gen,Video,38772,173,1263.82,71,0.45,7.31,Custom,CA,Mobile
2023-06-22,Google Ads,Brand Awareness,Video,8945,1956,680.35,71,21.87,0.35,Broad,UK,Desktop
2023-06-22,Meta Ads,Lead Gen,Search,33309,2524,348.67,88,7.58,0.14,Broad,IN,Desktop
2023-06-22,Meta Ads,Lead Gen,Mobile,28742,2859,228.03,60,9.95,0.08,Broad,US,Tablet
2023-06-22,Meta Ads,Brand Awareness,Display,21966,2836,1107.08,64,12.91,0.39,Custom,UK,Tablet
2023-06-22,Meta Ads,Retargeting,Desktop,3052,681,862.32,89,22.31,1.27,Lookalike,AU,Desktop
2023-06-22,Google Ads,Lead Gen,Carousel,10770,1261,1095.74,10,11.71,0.87,Interest-Based,CA,Tablet
2023-06-22,Meta Ads,Retargeting,Desktop,11401,2842,503.09,25,24.93,0.18,Lookalike,UK,Mobile
2023-06-22,Google Ads,Lead Gen,Desktop,6759,1146,242.93,4,16.96,0.21,Lookalike,UK,Desktop
2023-06-22,Meta Ads,Retargeting,Display,46064,99,1029.47,57,0.21,10.4,Broad,IN,Desktop
2023-06-23,Meta Ads,Brand Awareness,Search,47669,2133,1270.67,61,4.47,0.6,Custom,UK,Tablet
2023-06-23,Meta Ads,Lead Gen,Search,46809,1878,907.38,47,4.01,0.48,Custom,AU,Mobile
2023-06-23,Meta Ads,Lead Gen,Display,43838,2305,102.49,98,5.26,0.04,Broad,UK,Tablet
2023-06-23,Meta Ads,Conversion Boost,Video,10663,2854,726.5,40,26.77,0.25,Custom,UK,Tablet
2023-06-23,Meta Ads,Retargeting,Display,38380,254,1461.48,89,0.66,5.75,Lookalike,UK,Desktop
2023-06-23,Meta Ads,Retargeting,Carousel,24027,1181,176.21,19,4.92,0.15,Interest-Based,AU,Tablet
2023-06-23,Meta Ads,Conversion Boost,Display,47813,1729,987.38,65,3.62,0.57,Interest-Based,US,Tablet
2023-06-23,Meta Ads,Conversion Boost,Carousel,31987,345,1465.28,2,1.08,4.25,Custom,UK,Desktop
2023-06-23,Google Ads,Brand Awareness,Video,25839,2187,60.87,60,8.46,0.03,Lookalike,IN,Mobile
2023-06-23,Meta Ads,Lead Gen,Video,16620,2585,685.96,72,15.55,0.27,Lookalike,US,Tablet
2023-06-23,Google Ads,Retargeting,Video,38264,406,980.38,65,1.06,2.41,Broad,AU,Desktop
2023-06-23,Google Ads,Conversion Boost,Video,13722,168,174.22,91,1.22,1.04,Custom,CA,Mobile
2023-06-23,Google Ads,Brand Awareness,Desktop,25055,2636,223.93,45,10.52,0.08,Custom,IN,Mobile
2023-06-23,Meta Ads,Retargeting,Video,2702,579,432.6,73,21.43,0.75,Lookalike,IN,Mobile
2023-06-23,Meta Ads,Conversion Boost,Desktop,13259,205,238.79,19,1.55,1.16,Interest-Based,CA,Desktop
2023-06-23,Google Ads,Retargeting,Carousel,45488,1246,457.36,55,2.74,0.37,Lookalike,CA,Tablet
2023-06-23,Google Ads,Brand Awareness,Video,43803,2768,1439.45,38,6.32,0.52,Interest-Based,AU,Mobile
2023-06-23,Google Ads,Conversion Boost,Mobile,26993,2238,1281.71,71,8.29,0.57,Interest-Based,US,Tablet
2023-06-23,Google Ads,Retargeting,Carousel,48574,1827,629.7,14,3.76,0.34,Broad,UK,Tablet
2023-06-23,Google Ads,Conversion Boost,Search,42666,343,209.06,37,0.8,0.61,Custom,CA,Tablet
2023-06-23,Meta Ads,Brand Awareness,Desktop,47650,2661,1018.26,16,5.58,0.38,Lookalike,AU,Desktop
2023-06-23,Google Ads,Brand Awareness,Mobile,20562,2156,180.83,63,10.49,0.08,Broad,US,Tablet
2023-06-23,Meta Ads,Brand Awareness,Search,36608,2628,1221.25,38,7.18,0.46,Interest-Based,AU,Mobile
2023-06-23,Google Ads,Conversion Boost,Carousel,27627,2100,788.49,9,7.6,0.38,Custom,AU,Desktop
2023-06-23,Google Ads,Conversion Boost,Search,25944,588,52.27,90,2.27,0.09,Custom,AU,Mobile
2023-06-23,Google Ads,Conversion Boost,Video,18280,1117,1281.27,24,6.11,1.15,Broad,US,Desktop
2023-06-23,Google Ads,Brand Awareness,Carousel,40113,2418,843.53,67,6.03,0.35,Broad,AU,Mobile
2023-06-23,Google Ads,Brand Awareness,Search,33212,64,188.28,63,0.19,2.94,Broad,US,Desktop
2023-06-23,Google Ads,Retargeting,Video,3277,60,249.15,32,1.83,4.15,Broad,AU,Tablet
2023-06-23,Google Ads,Brand Awareness,Carousel,33403,1813,181.06,9,5.43,0.1,Lookalike,US,Tablet
2023-06-23,Meta Ads,Retargeting,Carousel,16413,1792,75.71,0,10.92,0.04,Lookalike,US,Mobile
2023-06-23,Google Ads,Brand Awareness,Desktop,36385,2502,105.27,32,6.88,0.04,Lookalike,CA,Desktop
2023-06-23,Google Ads,Brand Awareness,Mobile,9101,1476,656.19,88,16.22,0.44,Broad,IN,Desktop
2023-06-23,Google Ads,Lead Gen,Desktop,47945,2690,1292.62,11,5.61,0.48,Lookalike,US,Desktop
2023-06-23,Google Ads,Conversion Boost,Search,14182,2176,375.73,13,15.34,0.17,Custom,UK,Tablet
2023-06-23,Google Ads,Brand Awareness,Carousel,46057,2613,953.44,89,5.67,0.36,Broad,AU,Tablet
2023-06-23,Meta Ads,Brand Awareness,Desktop,16789,1763,330.32,51,10.5,0.19,Lookalike,UK,Tablet
2023-06-23,Meta Ads,Brand Awareness,Desktop,27287,2776,508.83,59,10.17,0.18,Broad,CA,Desktop
2023-06-23,Google Ads,Retargeting,Video,44477,1484,1462.85,54,3.34,0.99,Lookalike,IN,Mobile
2023-06-23,Meta Ads,Retargeting,Search,20881,1450,567.86,66,6.94,0.39,Interest-Based,IN,Tablet
2023-06-23,Meta Ads,Brand Awareness,Carousel,45016,2363,1489.87,76,5.25,0.63,Broad,CA,Desktop
2023-06-23,Google Ads,Conversion Boost,Desktop,49741,1122,1241.65,90,2.26,1.11,Custom,UK,Mobile
2023-06-23,Meta Ads,Conversion Boost,Video,2403,2544,1484.09,99,105.87,0.58,Interest-Based,US,Desktop
2023-06-23,Meta Ads,Retargeting,Display,34637,2396,337.89,28,6.92,0.14,Lookalike,IN,Tablet
2023-06-23,Google Ads,Lead Gen,Video,32061,1023,516.61,10,3.19,0.5,Lookalike,UK,Tablet
2023-06-23,Meta Ads,Lead Gen,Search,49162,1840,703.53,20,3.74,0.38,Interest-Based,US,Desktop
2023-06-23,Meta Ads,Retargeting,Video,18572,1101,1336.77,57,5.93,1.21,Custom,AU,Desktop
2023-06-23,Google Ads,Lead Gen,Mobile,6684,1357,760.2,84,20.3,0.56,Custom,US,Tablet
2023-06-23,Meta Ads,Lead Gen,Video,33712,1422,1457.68,78,4.22,1.03,Broad,AU,Desktop
2023-06-23,Google Ads,Retargeting,Desktop,13704,488,443.68,35,3.56,0.91,Custom,US,Mobile
2023-06-24,Google Ads,Retargeting,Search,37105,1037,966.96,81,2.79,0.93,Custom,US,Desktop
2023-06-24,Google Ads,Conversion Boost,Carousel,46174,1710,779.84,86,3.7,0.46,Broad,AU,Mobile
2023-06-24,Meta Ads,Retargeting,Mobile,25603,2074,179.94,24,8.1,0.09,Broad,IN,Desktop
2023-06-24,Meta Ads,Retargeting,Search,33961,641,744.53,35,1.89,1.16,Lookalike,US,Mobile
2023-06-24,Meta Ads,Retargeting,Desktop,7401,162,1437.26,13,2.19,8.87,Broad,AU,Mobile
2023-06-24,Meta Ads,Conversion Boost,Mobile,10882,2237,1259.77,96,20.56,0.56,Broad,US,Tablet
2023-06-24,Google Ads,Conversion Boost,Display,33235,2286,837.02,51,6.88,0.37,Interest-Based,IN,Tablet
2023-06-24,Google Ads,Brand Awareness,Video,38821,2995,951.26,30,7.71,0.32,Broad,US,Mobile
2023-06-24,Meta Ads,Lead Gen,Video,34896,2478,519.73,71,7.1,0.21,Interest-Based,IN,Mobile
2023-06-24,Meta Ads,Conversion Boost,Video,19080,182,512.22,57,0.95,2.81,Broad,AU,Tablet
2023-06-24,Google Ads,Retargeting,Display,5220,1084,1338.24,44,20.77,1.23,Broad,US,Mobile
2023-06-24,Google Ads,Lead Gen,Mobile,23554,256,617.12,58,1.09,2.41,Broad,IN,Tablet
2023-06-24,Google Ads,Retargeting,Search,16567,345,353.59,60,2.08,1.02,Broad,CA,Desktop
2023-06-24,Google Ads,Conversion Boost,Carousel,1121,800,1129.66,35,71.36,1.41,Broad,UK,Mobile
2023-06-24,Meta Ads,Retargeting,Carousel,31245,121,929.42,92,0.39,7.68,Interest-Based,IN,Mobile
2023-06-24,Meta Ads,Lead Gen,Video,25651,2819,917.62,99,10.99,0.33,Interest-Based,US,Desktop
2023-06-24,Google Ads,Brand Awareness,Mobile,21192,502,1167.04,27,2.37,2.32,Lookalike,UK,Desktop
2023-06-24,Meta Ads,Conversion Boost,Video,18881,879,943.23,74,4.66,1.07,Interest-Based,UK,Desktop
2023-06-24,Google Ads,Retargeting,Mobile,34257,2473,892.12,61,7.22,0.36,Custom,UK,Mobile
2023-06-24,Google Ads,Retargeting,Video,45256,524,1256.56,79,1.16,2.4,Broad,AU,Tablet
2023-06-24,Google Ads,Retargeting,Search,28857,1245,890.48,97,4.31,0.72,Broad,UK,Mobile
2023-06-24,Meta Ads,Lead Gen,Search,7286,757,1143.24,67,10.39,1.51,Custom,US,Desktop
2023-06-24,Google Ads,Brand Awareness,Mobile,39616,2942,1203.91,24,7.43,0.41,Custom,AU,Tablet
2023-06-24,Meta Ads,Brand Awareness,Search,9770,1748,1381.25,72,17.89,0.79,Lookalike,UK,Tablet
2023-06-24,Meta Ads,Conversion Boost,Desktop,28503,1210,1473.66,60,4.25,1.22,Lookalike,UK,Desktop
2023-06-24,Google Ads,Brand Awareness,Video,10132,2368,922.05,13,23.37,0.39,Lookalike,AU,Desktop
2023-06-24,Google Ads,Brand Awareness,Video,23323,1833,626.67,35,7.86,0.34,Custom,IN,Mobile
2023-06-24,Google Ads,Brand Awareness,Desktop,4226,1035,376.58,2,24.49,0.36,Interest-Based,IN,Mobile
2023-06-24,Meta Ads,Lead Gen,Desktop,11258,474,254.06,38,4.21,0.54,Lookalike,AU,Desktop
2023-06-24,Meta Ads,Lead Gen,Desktop,49675,2941,1044.8,75,5.92,0.36,Interest-Based,AU,Tablet
2023-06-24,Google Ads,Brand Awareness,Video,13253,115,1176.88,22,0.87,10.23,Lookalike,US,Tablet
2023-06-24,Google Ads,Brand Awareness,Desktop,20333,1859,111.58,67,9.14,0.06,Interest-Based,UK,Desktop
2023-06-24,Google Ads,Brand Awareness,Mobile,34002,1788,426.36,74,5.26,0.24,Broad,AU,Desktop
2023-06-24,Google Ads,Brand Awareness,Display,38896,976,542.64,95,2.51,0.56,Broad,UK,Mobile
2023-06-24,Meta Ads,Retargeting,Carousel,36242,276,1400.44,16,0.76,5.07,Broad,CA,Tablet
2023-06-24,Google Ads,Retargeting,Carousel,44570,2325,693.16,14,5.22,0.3,Custom,CA,Mobile
2023-06-24,Meta Ads,Conversion Boost,Display,18794,718,1083.42,53,3.82,1.51,Custom,US,Desktop
2023-06-24,Meta Ads,Retargeting,Desktop,35105,1374,1040.28,49,3.91,0.76,Lookalike,AU,Mobile
2023-06-24,Google Ads,Conversion Boost,Desktop,35581,1637,515.57,70,4.6,0.31,Interest-Based,US,Mobile
2023-06-24,Google Ads,Conversion Boost,Display,2526,1319,1323.45,3,52.22,1.0,Interest-Based,CA,Tablet
2023-06-24,Google Ads,Brand Awareness,Carousel,27178,1777,1193.74,45,6.54,0.67,Interest-Based,AU,Desktop
2023-06-24,Meta Ads,Retargeting,Search,13626,2281,167.44,25,16.74,0.07,Custom,IN,Tablet
2023-06-24,Google Ads,Conversion Boost,Carousel,32291,1201,455.68,71,3.72,0.38,Interest-Based,CA,Tablet
2023-06-24,Meta Ads,Lead Gen,Desktop,32833,363,82.09,62,1.11,0.23,Interest-Based,IN,Mobile
2023-06-24,Meta Ads,Lead Gen,Mobile,10079,296,430.98,6,2.94,1.46,Interest-Based,AU,Mobile
2023-06-24,Google Ads,Conversion Boost,Mobile,37797,1075,983.83,47,2.84,0.92,Interest-Based,UK,Tablet
2023-06-24,Meta Ads,Retargeting,Mobile,4892,1787,640.81,90,36.53,0.36,Interest-Based,UK,Mobile
2023-06-24,Meta Ads,Brand Awareness,Display,37163,2504,558.02,93,6.74,0.22,Interest-Based,CA,Desktop
2023-06-24,Google Ads,Brand Awareness,Desktop,19671,1286,1206.28,71,6.54,0.94,Interest-Based,IN,Tablet
2023-06-24,Meta Ads,Brand Awareness,Desktop,9696,574,77.25,21,5.92,0.13,Broad,AU,Tablet
2023-06-25,Meta Ads,Lead Gen,Video,16383,750,1041.76,49,4.58,1.39,Custom,IN,Tablet
2023-06-25,Google Ads,Lead Gen,Carousel,20389,744,1336.33,9,3.65,1.8,Broad,AU,Desktop
2023-06-25,Meta Ads,Retargeting,Mobile,33778,857,1070.36,93,2.54,1.25,Custom,IN,Mobile
2023-06-25,Google Ads,Brand Awareness,Desktop,44779,2867,251.28,80,6.4,0.09,Custom,UK,Tablet
2023-06-25,Meta Ads,Retargeting,Search,38932,891,351.29,41,2.29,0.39,Interest-Based,CA,Tablet
2023-06-25,Meta Ads,Conversion Boost,Display,1284,2497,1408.44,59,194.47,0.56,Custom,AU,Mobile
2023-06-25,Google Ads,Brand Awareness,Mobile,19819,2881,898.91,41,14.54,0.31,Interest-Based,CA,Mobile
2023-06-25,Meta Ads,Conversion Boost,Desktop,31591,2538,577.99,22,8.03,0.23,Lookalike,CA,Desktop
2023-06-25,Google Ads,Brand Awareness,Carousel,32484,603,310.78,95,1.86,0.52,Interest-Based,US,Mobile
2023-06-25,Google Ads,Retargeting,Video,2240,113,147.31,28,5.04,1.3,Custom,AU,Desktop
2023-06-25,Meta Ads,Retargeting,Desktop,9661,2069,638.55,53,21.42,0.31,Interest-Based,US,Mobile
2023-06-25,Meta Ads,Lead Gen,Video,30549,1267,25.28,93,4.15,0.02,Custom,IN,Mobile
2023-06-25,Meta Ads,Brand Awareness,Carousel,43379,930,650.6,13,2.14,0.7,Lookalike,CA,Mobile
2023-06-25,Google Ads,Lead Gen,Display,28945,1684,536.9,47,5.82,0.32,Lookalike,US,Mobile
2023-06-25,Meta Ads,Retargeting,Video,29536,1481,310.99,37,5.01,0.21,Broad,CA,Tablet
2023-06-25,Meta Ads,Retargeting,Search,35843,1362,697.03,69,3.8,0.51,Broad,UK,Desktop
2023-06-25,Google Ads,Brand Awareness,Carousel,48852,295,231.53,9,0.6,0.78,Lookalike,CA,Desktop
2023-06-25,Google Ads,Conversion Boost,Display,9995,2325,424.7,30,23.26,0.18,Broad,IN,Mobile
2023-06-25,Google Ads,Conversion Boost,Carousel,46443,2475,626.32,26,5.33,0.25,Interest-Based,US,Mobile
2023-06-25,Google Ads,Conversion Boost,Display,38539,2746,1206.44,36,7.13,0.44,Broad,CA,Desktop
2023-06-25,Meta Ads,Lead Gen,Desktop,34576,2201,1380.04,3,6.37,0.63,Broad,AU,Tablet
2023-06-25,Google Ads,Retargeting,Display,19803,178,112.41,44,0.9,0.63,Interest-Based,AU,Tablet
2023-06-25,Meta Ads,Lead Gen,Video,15171,2705,1473.11,93,17.83,0.54,Lookalike,AU,Mobile
2023-06-25,Google Ads,Retargeting,Desktop,43559,1094,172.0,71,2.51,0.16,Lookalike,US,Mobile
2023-06-25,Meta Ads,Lead Gen,Video,19251,1425,419.13,25,7.4,0.29,Lookalike,CA,Mobile
2023-06-25,Google Ads,Brand Awareness,Search,26187,2946,354.14,51,11.25,0.12,Lookalike,AU,Tablet
2023-06-25,Google Ads,Retargeting,Carousel,18982,903,1421.33,57,4.76,1.57,Custom,CA,Desktop
2023-06-25,Meta Ads,Brand Awareness,Search,30733,1492,1200.8,70,4.85,0.8,Interest-Based,CA,Desktop
2023-06-25,Google Ads,Conversion Boost,Video,11114,695,865.76,45,6.25,1.25,Broad,US,Desktop
2023-06-25,Google Ads,Conversion Boost,Display,27574,139,267.12,78,0.5,1.92,Custom,IN,Tablet
2023-06-25,Meta Ads,Brand Awareness,Display,16421,2416,325.32,59,14.71,0.13,Interest-Based,IN,Mobile
2023-06-25,Meta Ads,Lead Gen,Video,6224,1312,783.77,82,21.08,0.6,Custom,US,Desktop
2023-06-25,Meta Ads,Lead Gen,Video,10435,995,1071.03,75,9.54,1.08,Broad,AU,Mobile
2023-06-25,Meta Ads,Brand Awareness,Display,36401,2744,1489.05,61,7.54,0.54,Interest-Based,AU,Tablet
2023-06-25,Meta Ads,Brand Awareness,Search,15197,114,800.1,54,0.75,7.02,Custom,US,Mobile
2023-06-25,Google Ads,Retargeting,Mobile,49995,2151,1468.5,99,4.3,0.68,Interest-Based,CA,Desktop
